cast_id,title_id,actor_name,role_type
2774,t0706,Millie Bobby Brown,Supporting
2775,t0706,Priyanka Chopra,Supporting
2776,t0706,Ken Watanabe,Lead
2777,t0706,Awkwafina,Supporting
2778,t0706,Viola Davis,Supporting
2779,t0706,Idris Elba,Supporting
2780,t0707,Oscar Isaac,Supporting
2781,t0707,Timothée Chalamet,Lead
2782,t0707,Cate Blanchett,Supporting
2783,t0707,Song Kang-ho,Supporting
2784,t0707,Penélope Cruz,Supporting
2785,t0707,Anya Taylor-Joy,Supporting
2786,t0708,Priyanka Chopra,Supporting
2787,t0708,Anya Taylor-Joy,Lead
2788,t0708,Rami Malek,Supporting
2789,t0708,Awkwafina,Supporting
2790,t0709,Deepika Padukone,Lead
2791,t0709,Regé-Jean Page,Supporting
2792,t0709,Awkwafina,Supporting
2793,t0709,Idris Elba,Lead
2794,t0709,Millie Bobby Brown,Supporting
2795,t0709,Shah Rukh Khan,Lead
2796,t0710,Nawazuddin Siddiqui,Supporting
2797,t0710,Aishwarya Rai,Supporting
2798,t0710,Rami Malek,Supporting
2799,t0711,Gal Gadot,Supporting
2800,t0711,Awkwafina,Supporting
2801,t0712,Denzel Washington,Supporting
2802,t0712,Jason Momoa,Supporting
2803,t0712,Ken Watanabe,Supporting
2804,t0712,Rami Malek,Lead
2805,t0712,Marion Cotillard,Lead
2806,t0712,Oscar Isaac,Supporting
2807,t0713,Javier Bardem,Supporting
2808,t0713,Meryl Streep,Supporting
2809,t0713,Tom Hanks,Lead
2810,t0713,Tessa Thompson,Lead
2811,t0713,Awkwafina,Supporting
2812,t0714,Michael B. Jordan,Supporting
2813,t0714,Mahershala Ali,Supporting
2814,t0714,Awkwafina,Supporting
2815,t0714,Millie Bobby Brown,Lead
2816,t0715,Florence Pugh,Supporting
2817,t0715,Anya Taylor-Joy,Supporting
2818,t0715,Marion Cotillard,Supporting
2819,t0715,Deepika Padukone,Lead
2820,t0715,Priyanka Chopra,Supporting
2821,t0716,Viola Davis,Lead
2822,t0716,Awkwafina,Lead
2823,t0716,Adam Driver,Supporting
2824,t0716,Penélope Cruz,Lead
2825,t0716,Song Kang-ho,Lead
2826,t0716,Millie Bobby Brown,Supporting
2827,t0717,Meryl Streep,Lead
2828,t0717,Saoirse Ronan,Supporting
2829,t0717,Millie Bobby Brown,Supporting
2830,t0717,Aishwarya Rai,Supporting
2831,t0718,Song Kang-ho,Supporting
2832,t0718,Timothée Chalamet,Lead
2833,t0718,Nawazuddin Siddiqui,Supporting
2834,t0718,Pedro Pascal,Supporting
2835,t0719,Gong Yoo,Lead
2836,t0719,Javier Bardem,Supporting
2837,t0719,Rami Malek,Supporting
2838,t0720,Aishwarya Rai,Lead
2839,t0720,Penélope Cruz,Supporting
2840,t0720,Emma Stone,Lead
2841,t0721,Viola Davis,Supporting
2842,t0721,Gong Yoo,Supporting
2843,t0722,Shah Rukh Khan,Supporting
2844,t0722,Oscar Isaac,Supporting
2845,t0722,Gal Gadot,Lead
2846,t0722,Javier Bardem,Lead
2847,t0723,Emma Stone,Supporting
2848,t0723,Song Kang-ho,Supporting
2849,t0723,Aishwarya Rai,Supporting
2850,t0723,John Boyega,Supporting
2851,t0723,Regé-Jean Page,Supporting
2852,t0723,Marion Cotillard,Supporting
2853,t0724,Javier Bardem,Supporting
2854,t0724,Song Kang-ho,Supporting
2855,t0724,Regé-Jean Page,Supporting
2856,t0724,Meryl Streep,Supporting
2857,t0724,Ryan Gosling,Supporting
2858,t0725,Adam Driver,Supporting
2859,t0725,Lee Jung-jae,Supporting
2860,t0726,Anya Taylor-Joy,Supporting
2861,t0726,Tom Hanks,Lead
2862,t0726,Saoirse Ronan,Supporting
2863,t0726,John Boyega,Supporting
2864,t0726,Song Kang-ho,Supporting
2865,t0727,Timothée Chalamet,Lead
2866,t0727,Cate Blanchett,Lead
2867,t0727,Rami Malek,Supporting
2868,t0728,Tom Hanks,Supporting
2869,t0728,Anya Taylor-Joy,Supporting
2870,t0728,Saoirse Ronan,Supporting
2871,t0728,Song Kang-ho,Lead
2872,t0728,Deepika Padukone,Lead
2873,t0728,Tessa Thompson,Supporting
2874,t0729,John Boyega,Supporting
2875,t0729,Marion Cotillard,Supporting
2876,t0729,Mahershala Ali,Supporting
2877,t0729,Adam Driver,Lead
2878,t0729,Lupita Nyong'o,Supporting
2879,t0729,Oscar Isaac,Lead
2880,t0730,John Boyega,Supporting
2881,t0730,Marion Cotillard,Supporting
2882,t0730,Tessa Thompson,Lead
2883,t0730,Saoirse Ronan,Lead
2884,t0730,Millie Bobby Brown,Supporting
2885,t0730,Cate Blanchett,Supporting
2886,t0731,Ryan Gosling,Supporting
2887,t0731,Gal Gadot,Supporting
2888,t0731,Timothée Chalamet,Supporting
2889,t0731,Lee Jung-jae,Supporting
2890,t0731,Adam Driver,Supporting
2891,t0731,Rami Malek,Supporting
2892,t0732,Jason Momoa,Supporting
2893,t0732,Millie Bobby Brown,Supporting
2894,t0732,Lupita Nyong'o,Supporting
2895,t0732,Gal Gadot,Supporting
2896,t0732,Adam Driver,Supporting
2897,t0732,Mahershala Ali,Supporting
2898,t0733,Michael B. Jordan,Supporting
2899,t0733,Penélope Cruz,Supporting
2900,t0733,Deepika Padukone,Supporting
2901,t0733,Pedro Pascal,Lead
2902,t0733,Lee Jung-jae,Supporting
2903,t0734,Michael B. Jordan,Supporting
2904,t0734,Penélope Cruz,Supporting
2905,t0734,Jason Momoa,Supporting
2906,t0735,Viola Davis,Supporting
2907,t0735,Lee Jung-jae,Lead
2908,t0735,Javier Bardem,Supporting
2909,t0735,Bae Doona,Supporting
2910,t0736,Gal Gadot,Lead
2911,t0736,Lee Jung-jae,Supporting
2912,t0736,Deepika Padukone,Supporting
2913,t0737,Oscar Isaac,Supporting
2914,t0737,Saoirse Ronan,Lead
2915,t0737,Lee Jung-jae,Lead
2916,t0737,Timothée Chalamet,Supporting
2917,t0737,John Boyega,Supporting
2918,t0738,Lupita Nyong'o,Lead
2919,t0738,Deepika Padukone,Supporting
2920,t0738,Marion Cotillard,Supporting
2921,t0738,Aishwarya Rai,Supporting
2922,t0738,Viola Davis,Lead
2923,t0739,Ryan Gosling,Lead
2924,t0739,Gong Yoo,Lead
2925,t0739,Michael B. Jordan,Supporting
2926,t0739,Emma Stone,Supporting
2927,t0740,Anya Taylor-Joy,Supporting
2928,t0740,Regé-Jean Page,Supporting
2929,t0740,Saoirse Ronan,Supporting
2930,t0740,Ken Watanabe,Supporting
2931,t0740,Javier Bardem,Supporting
2932,t0740,Meryl Streep,Supporting
2933,t0741,Oscar Isaac,Supporting
2934,t0741,Idris Elba,Supporting
2935,t0741,Tom Hanks,Supporting
2936,t0741,Ken Watanabe,Lead
2937,t0742,Viola Davis,Lead
2938,t0742,Aishwarya Rai,Supporting
2939,t0742,Zendaya,Supporting
2940,t0742,Emma Stone,Supporting
2941,t0742,Millie Bobby Brown,Lead
2942,t0743,Lupita Nyong'o,Supporting
2943,t0743,Aishwarya Rai,Supporting
2944,t0743,Pedro Pascal,Supporting
2945,t0743,Ryan Gosling,Lead
2946,t0743,Nawazuddin Siddiqui,Supporting
2947,t0744,Bae Doona,Lead
2948,t0744,Nawazuddin Siddiqui,Supporting
2949,t0744,Saoirse Ronan,Supporting
2950,t0745,Ken Watanabe,Lead
2951,t0745,Shah Rukh Khan,Lead
2952,t0745,Tessa Thompson,Lead
2953,t0745,Tom Hanks,Supporting
2954,t0745,Pedro Pascal,Lead
2955,t0746,Cate Blanchett,Supporting
2956,t0746,Viola Davis,Supporting
2957,t0746,Michael B. Jordan,Supporting
2958,t0747,Idris Elba,Supporting
2959,t0747,Ryan Gosling,Lead
2960,t0747,Bae Doona,Supporting
2961,t0748,Emma Stone,Supporting
2962,t0748,Meryl Streep,Supporting
2963,t0748,Priyanka Chopra,Supporting
2964,t0748,Cate Blanchett,Supporting
2965,t0749,Priyanka Chopra,Supporting
2966,t0749,Gal Gadot,Lead
2967,t0749,Denzel Washington,Supporting
2968,t0749,Javier Bardem,Supporting
2969,t0749,Meryl Streep,Supporting
2970,t0749,Jason Momoa,Supporting
2971,t0750,Regé-Jean Page,Supporting
2972,t0750,Lee Jung-jae,Supporting
2973,t0751,Florence Pugh,Supporting
2974,t0751,Deepika Padukone,Lead
2975,t0751,Saoirse Ronan,Supporting
2976,t0751,Michael B. Jordan,Supporting
2977,t0751,Aishwarya Rai,Lead
2978,t0752,Adam Driver,Supporting
2979,t0752,Aishwarya Rai,Supporting
2980,t0752,Rami Malek,Lead
2981,t0752,Viola Davis,Lead
2982,t0752,Gong Yoo,Supporting
2983,t0753,Tom Hanks,Supporting
2984,t0753,Michael B. Jordan,Supporting
2985,t0753,Tessa Thompson,Supporting
2986,t0754,Emma Stone,Supporting
2987,t0754,Song Kang-ho,Supporting
2988,t0754,Timothée Chalamet,Lead
2989,t0754,Bae Doona,Lead
2990,t0754,Pedro Pascal,Supporting
2991,t0755,Mahershala Ali,Lead
2992,t0755,Timothée Chalamet,Supporting
2993,t0755,Zendaya,Lead
2994,t0755,Aishwarya Rai,Supporting
2995,t0755,Cate Blanchett,Supporting
2996,t0755,Nawazuddin Siddiqui,Supporting
2997,t0756,Zendaya,Lead
2998,t0756,Penélope Cruz,Lead
2999,t0756,Awkwafina,Supporting
3000,t0757,Adam Driver,Supporting
3001,t0757,Gong Yoo,Lead
3002,t0757,Saoirse Ronan,Supporting
3003,t0757,Rami Malek,Supporting
3004,t0757,Viola Davis,Supporting
3005,t0758,Adam Driver,Supporting
3006,t0758,Cate Blanchett,Supporting
3007,t0758,Millie Bobby Brown,Lead
3008,t0758,Deepika Padukone,Supporting
3009,t0758,Ken Watanabe,Supporting
3010,t0758,Javier Bardem,Supporting
3011,t0759,Javier Bardem,Supporting
3012,t0759,John Boyega,Lead
3013,t0759,Penélope Cruz,Supporting
3014,t0760,Marion Cotillard,Lead
3015,t0760,Regé-Jean Page,Supporting
3016,t0760,John Boyega,Lead
3017,t0760,Shah Rukh Khan,Supporting
3018,t0760,Mahershala Ali,Lead
3019,t0760,Penélope Cruz,Lead
3020,t0761,Adam Driver,Supporting
3021,t0761,Saoirse Ronan,Supporting
3022,t0761,Cate Blanchett,Supporting
3023,t0761,Meryl Streep,Supporting
3024,t0761,Denzel Washington,Lead
3025,t0762,Tom Hanks,Supporting
3026,t0762,Tessa Thompson,Lead
3027,t0762,Bae Doona,Lead
3028,t0763,Lupita Nyong'o,Lead
3029,t0763,John Boyega,Lead
3030,t0763,Aishwarya Rai,Supporting
3031,t0763,Viola Davis,Lead
3032,t0764,Adam Driver,Lead
3033,t0764,Millie Bobby Brown,Supporting
3034,t0764,Saoirse Ronan,Lead
3035,t0764,Priyanka Chopra,Supporting
3036,t0764,Mahershala Ali,Supporting
3037,t0765,Mahershala Ali,Supporting
3038,t0765,Awkwafina,Supporting
3039,t0765,Millie Bobby Brown,Supporting
3040,t0765,Aishwarya Rai,Supporting
3041,t0765,Javier Bardem,Supporting
3042,t0766,Idris Elba,Supporting
3043,t0766,Gong Yoo,Supporting
3044,t0766,Song Kang-ho,Supporting
3045,t0766,Lee Jung-jae,Lead
3046,t0767,Aishwarya Rai,Supporting
3047,t0767,Song Kang-ho,Supporting
3048,t0767,Pedro Pascal,Supporting
3049,t0767,Marion Cotillard,Supporting
3050,t0768,Millie Bobby Brown,Supporting
3051,t0768,Denzel Washington,Lead
3052,t0768,Jason Momoa,Supporting
3053,t0768,Aishwarya Rai,Supporting
3054,t0768,Javier Bardem,Supporting
3055,t0768,Lupita Nyong'o,Lead
3056,t0769,Viola Davis,Supporting
3057,t0769,Millie Bobby Brown,Supporting
3058,t0769,Oscar Isaac,Supporting
3059,t0770,Nawazuddin Siddiqui,Supporting
3060,t0770,Javier Bardem,Supporting
3061,t0770,Oscar Isaac,Supporting
3062,t0770,Adam Driver,Supporting
3063,t0771,Penélope Cruz,Lead
3064,t0771,Javier Bardem,Lead
3065,t0771,Zendaya,Supporting
3066,t0771,Regé-Jean Page,Supporting
3067,t0772,Zendaya,Lead
3068,t0772,Regé-Jean Page,Supporting
3069,t0772,Idris Elba,Lead
3070,t0772,Tom Hanks,Lead
3071,t0773,Timothée Chalamet,Supporting
3072,t0773,Lupita Nyong'o,Supporting
3073,t0773,Javier Bardem,Supporting
3074,t0773,Pedro Pascal,Supporting
3075,t0774,Awkwafina,Lead
3076,t0774,Anya Taylor-Joy,Supporting
3077,t0774,Lupita Nyong'o,Lead
3078,t0774,Mahershala Ali,Supporting
3079,t0774,Saoirse Ronan,Supporting
3080,t0775,Meryl Streep,Supporting
3081,t0775,Deepika Padukone,Lead
3082,t0776,Ryan Gosling,Supporting
3083,t0776,Song Kang-ho,Lead
3084,t0776,Lupita Nyong'o,Lead
3085,t0776,Florence Pugh,Supporting
3086,t0776,Millie Bobby Brown,Supporting
3087,t0776,Emma Stone,Supporting
3088,t0777,Deepika Padukone,Supporting
3089,t0777,Anya Taylor-Joy,Supporting
3090,t0777,Ken Watanabe,Supporting
3091,t0777,Florence Pugh,Supporting
3092,t0777,John Boyega,Supporting
3093,t0778,Shah Rukh Khan,Supporting
3094,t0778,Gong Yoo,Lead
3095,t0779,Tom Hanks,Supporting
3096,t0779,Adam Driver,Supporting
3097,t0779,Ryan Gosling,Lead
3098,t0779,Oscar Isaac,Supporting
3099,t0779,Pedro Pascal,Supporting
3100,t0779,Deepika Padukone,Supporting
3101,t0780,Javier Bardem,Lead
3102,t0780,Saoirse Ronan,Supporting
3103,t0780,Viola Davis,Supporting
3104,t0780,Denzel Washington,Lead
3105,t0781,Song Kang-ho,Supporting
3106,t0781,Tessa Thompson,Supporting
3107,t0781,Tom Hanks,Supporting
3108,t0781,Saoirse Ronan,Supporting
3109,t0782,Gong Yoo,Lead
3110,t0782,Song Kang-ho,Supporting
3111,t0782,Nawazuddin Siddiqui,Supporting
3112,t0782,Priyanka Chopra,Supporting
3113,t0782,Pedro Pascal,Supporting
3114,t0783,Tom Hanks,Supporting
3115,t0783,Penélope Cruz,Supporting
3116,t0784,Priyanka Chopra,Supporting
3117,t0784,Michael B. Jordan,Lead
3118,t0784,Saoirse Ronan,Supporting
3119,t0785,Adam Driver,Supporting
3120,t0785,Deepika Padukone,Supporting
3121,t0785,Penélope Cruz,Lead
3122,t0786,Viola Davis,Supporting
3123,t0786,Marion Cotillard,Supporting
3124,t0787,Millie Bobby Brown,Lead
3125,t0787,Tom Hanks,Supporting
3126,t0787,Awkwafina,Supporting
3127,t0787,Song Kang-ho,Supporting
3128,t0787,Lupita Nyong'o,Supporting
3129,t0788,Viola Davis,Supporting
3130,t0788,Javier Bardem,Lead
3131,t0789,Idris Elba,Lead
3132,t0789,Timothée Chalamet,Supporting
3133,t0789,Anya Taylor-Joy,Supporting
3134,t0789,Regé-Jean Page,Lead
3135,t0789,Gong Yoo,Lead
3136,t0789,Tom Hanks,Lead
3137,t0790,Ryan Gosling,Supporting
3138,t0790,Meryl Streep,Supporting
3139,t0790,Regé-Jean Page,Supporting
3140,t0791,Song Kang-ho,Supporting
3141,t0791,Adam Driver,Lead
3142,t0791,Anya Taylor-Joy,Supporting
3143,t0791,Viola Davis,Supporting
3144,t0791,Awkwafina,Supporting
3145,t0791,Shah Rukh Khan,Supporting
3146,t0792,Rami Malek,Supporting
3147,t0792,Emma Stone,Lead
3148,t0792,Millie Bobby Brown,Supporting
3149,t0792,Meryl Streep,Supporting
3150,t0792,Tessa Thompson,Lead
3151,t0792,Anya Taylor-Joy,Supporting
3152,t0793,Lee Jung-jae,Supporting
3153,t0793,Rami Malek,Supporting
3154,t0794,Denzel Washington,Supporting
3155,t0794,Anya Taylor-Joy,Lead
3156,t0794,Adam Driver,Supporting
3157,t0794,Awkwafina,Lead
3158,t0794,Tessa Thompson,Lead
3159,t0794,Zendaya,Supporting
3160,t0795,Anya Taylor-Joy,Supporting
3161,t0795,Ryan Gosling,Supporting
3162,t0795,Aishwarya Rai,Supporting
3163,t0795,Song Kang-ho,Lead
3164,t0795,Gong Yoo,Supporting
3165,t0795,Rami Malek,Lead
3166,t0796,Regé-Jean Page,Supporting
3167,t0796,Awkwafina,Supporting
3168,t0796,Tom Hanks,Supporting
3169,t0796,Meryl Streep,Lead
3170,t0796,Saoirse Ronan,Supporting
3171,t0797,Saoirse Ronan,Lead
3172,t0797,Florence Pugh,Supporting
3173,t0798,Zendaya,Supporting
3174,t0798,Adam Driver,Supporting
3175,t0799,Idris Elba,Supporting
3176,t0799,Gal Gadot,Supporting
3177,t0799,Priyanka Chopra,Supporting
3178,t0799,Marion Cotillard,Lead
3179,t0799,Mahershala Ali,Supporting
3180,t0799,Lee Jung-jae,Supporting
3181,t0800,Adam Driver,Supporting
3182,t0800,Awkwafina,Supporting
3183,t0800,Regé-Jean Page,Lead
3184,t0800,Tessa Thompson,Supporting
3185,t0800,Penélope Cruz,Supporting
3186,t0016,Gong Yoo,Lead
3187,t0016,Song Kang-ho,Lead
3188,t0016,Denzel Washington,Lead
3189,t0016,Javier Bardem,Supporting
3190,t0016,Tom Hanks,Lead
3191,t0143,Tom Hanks,Lead
3192,t0143,Denzel Washington,Supporting
3193,t0143,Cate Blanchett,Supporting
3194,t0143,Oscar Isaac,Supporting
3195,t0143,Timothée Chalamet,Supporting
3196,t0143,Millie Bobby Brown,Supporting
